COSITE,YEAR,JANAADT,FEBAADT,MARAADT,APRAADT,MAYAADT,JUNAADT,JULAADT,AUGAADT,SEPAADT,OCTAADT,NOVAADT,DECAADT,,,,,,,
580330,2021,1453,1531,1744,1713,1797,1852,1890,1578,1704,2000,1651,1554,,,,,,,
580398,2011,12229,12700,12541,12943,12752,12948,12550,12676,11814,12735,11881,11730,,,,,,,
580398,2012,11911,12222,12281,12647,12660,12706,12489,11894,12061,12647,11695,12253,,,,,,,
580398,2013,11409,11861,12335,12421,12568,12541,11976,12287,12111,12482,12043,11842,,,,,,,
580398,2014,11122,12390,12644,12997,16200,16900,17500,15600,13063,13985,12598,12469,,,,,,,
580398,2016,12902,13545,13935,14242,14246,14205,13796,13873,13781,14869,13398,13099,,,,,,,
580398,2015,12430,13017,13429,13719,13890,13817,13693,13834,13709,14555,13224,12883,,,,,,,
580398,2020,13695,14588,13960,12175,13952,14640,14007,14507,14036,15846,14427,14005,,,,,,,
580398,2018,12959,14158,14458,14641,14556,14655,14357,14523,14330,15387,13889,13431,,,,,,,
580398,2017,13046,13854,14192,14361,14353,14159,14065,14279,13948,14651,13888,13015,,,,,,,
580398,2019,13747,14609,14779,15013,15039,14887,14507,14834,14714,15484,14320,13641,,,,,,,
580398,2021,14356,14750,15767,16074,16348,15971,15373,15024,15425,16794,15165,14867,,,,,,,
589937,2011,12229,12700,12541,12943,12752,12948,12550,12676,11814,12735,11881,11730,,,,,,,
589937,2012,11911,12222,12281,12647,12660,12706,12489,11894,12061,12647,11695,12253,,,,,,,
589937,2013,11409,11861,12335,12421,12568,12541,11976,12287,12111,12482,12043,11842,,,,,,,
589937,2014,11122,12390,12644,12997,16200,16900,17500,15600,13063,13985,12598,12469,,,,,,,
589937,2016,12902,13545,13935,14242,14246,14205,13796,13873,13781,14869,13398,13099,,,,,,,
589937,2015,12430,13017,13429,13719,13890,13817,13693,13834,13709,14555,13224,12883,,,,,,,
590252,2011,1161,1209,1253,1188,1133,1196,1170,1087,1082,1132,1218,1147,,,,,,,
590252,2012,1150,1139,1224,1144,1213,1222,1273,1098,1079,1200,1225,1174,,,,,,,
590252,2013,1162,1112,1248,1137,1219,1187,1161,1140,1167,1158,1163,1251,,,,,,,
590252,2014,1130,1215,1301,1247,1322,1270,1256,1204,1154,1234,1316,1306,,,,,,,
590252,2020,1571,1607,1457,1104,1481,1594,1618,1513,1503,1599,1624,1552,,,,,,,
590252,2018,1455,1482,1634,1536,1508,1549,1514,1425,1438,1555,1659,1581,,,,,,,
590252,2016,1352,1373,1436,1408,1427,1441,1417,1317,1329,1473,1524,1473,,,,,,,
590252,2017,1399,1408,1512,1476,1537,1482,1546,1438,2028,1472,1562,1487,,,,,,,
590252,2015,1279,1285,1398,1276,1375,1364,1359,1258,1263,1330,1420,1388,,,,,,,
590252,2019,1573,1613,1718,1647,1669,1619,1572,1494,1496,1545,1591,1598,,,,,,,
590252,2021,1500,1588,1745,1676,1766,1746,1678,1473,1604,1702,1725,1605,,,,,,,
590296,2011,14259,15447,15667,16063,15739,15463,15104,14990,14678,14878,14293,14412,,,,,,,
590296,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
590296,2013,13870,14670,14931,15335,15797,15290,14774,15013,15236,14942,14526,14515,,,,,,,
590296,2014,13766,15105,15409,15722,16135,15930,15400,15400,14857,15169,14345,14521,,,,,,,
590296,2020,15947,16810,15743,12530,15746,16403,15941,16133,0,0,0,0,,,,,,,
590296,2018,15228,16632,16905,17109,16939,16973,16592,16770,16541,17441,16494,16196,,,,,,,
590296,2016,14721,15864,16169,16461,16800,16521,16210,16119,15995,16271,15661,15689,,,,,,,
590296,2017,15248,16511,16819,17226,17062,16262,16414,16399,15587,16335,15928,15825,,,,,,,
590296,2015,14162,15209,15781,15899,16546,16142,15872,15619,15485,15664,15204,15356,,,,,,,
590296,2019,16189,17106,17316,17525,17868,17126,16610,16863,17006,16881,16327,16221,,,,,,,
600051,2011,2860,3062,3517,3419,3502,3736,3843,3498,3232,3276,3108,3031,,,,,,,
600051,2012,2883,2950,3652,3546,3717,3949,4024,3689,3275,3280,3065,2951,,,,,,,
600051,2013,2874,2958,3689,3373,3645,3810,3768,3526,3257,3339,3014,2989,,,,,,,
600051,2014,2806,3004,3510,3430,3651,3886,3977,3617,3332,3481,3189,3045,,,,,,,
600051,2020,3451,3675,3731,2761,4065,5457,5360,4539,4489,4791,3995,3826,,,,,,,
600051,2018,3252,3475,4380,3882,4249,4758,4976,4110,3874,3824,3449,3278,,,,,,,
600051,2016,3115,3386,3945,3923,4169,4397,4615,3914,3877,4050,3532,3323,,,,,,,
600051,2017,3154,3368,3978,4057,4351,4662,4792,3928,3809,3958,3661,3394,,,,,,,
600051,2015,2957,3085,3522,3649,3878,4023,4069,3599,3554,3632,3311,3198,,,,,,,
600051,2019,3234,3407,4444,4144,4732,5120,4978,4099,3784,3985,3656,3626,,,,,,,
600051,2021,3520,3731,5312,5386,5788,6248,6096,4929,4969,5091,4443,4173,,,,,,,
600168,2011,36042,40899,47138,46807,48333,55288,56287,47784,41136,41884,37473,37210,,,,,,,
600168,2012,36854,41572,48158,46753,49192,54379,55249,46096,42305,42558,38416,37357,,,,,,,
600168,2013,37528,42042,50104,45140,50257,55304,54621,48652,43230,42914,38807,38564,,,,,,,
600168,2014,37692,43148,48889,47361,50838,55497,55796,50797,44770,46769,40845,40524,,,,,,,
600168,2016,41548,46076,50397,49151,53338,56530,57581,50533,48108,49478,43194,42423,,,,,,,
600168,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
600168,2015,41201,45723,50718,49403,52414,56600,57209,51264,47393,47465,41862,41244,,,,,,,
600287,2011,16453,17133,20514,18764,19017,20732,21685,17830,16566,16882,18926,18833,,,,,,,
600287,2012,15683,17077,19390,18108,19089,20852,21503,18229,16331,16914,18897,18408,,,,,,,
600287,2013,16171,17009,20579,18018,19553,21584,22269,19055,16618,17065,18453,19889,,,,,,,
600287,2014,16446,17236,20665,19093,20274,22182,23318,19758,17302,18052,19544,20793,,,,,,,
600287,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
600287,2016,18356,19926,22697,20876,22481,24390,25803,20391,19718,20661,22725,22221,,,,,,,
600287,2017,18890,20254,23540,22024,23145,24322,25789,20684,25076,20595,23222,23012,,,,,,,
600287,2015,17533,18815,21732,20390,21592,23529,24871,20464,19209,19161,21300,21694,,,,,,,
600346,2011,3226,3547,4879,4598,4810,5287,5246,4358,4184,4291,3674,3441,,,,,,,
600346,2012,3287,3542,4975,4632,5064,5369,5438,4612,4071,4316,3682,3340,,,,,,,
600346,2013,3289,3420,5112,4292,4983,5288,5297,4713,4173,4409,3532,3495,,,,,,,
600346,2014,3235,3623,5052,4390,5029,5674,5736,4655,4348,4738,3530,3189,,,,,,,
600346,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
600346,2016,3595,3634,4451,4437,5043,5199,5330,4293,4430,4832,3821,3569,,,,,,,
600346,2017,3499,3806,4734,4705,5054,5118,5357,4593,4589,4749,3991,3657,,,,,,,
600346,2015,3168,3349,5128,4601,4813,5600,5600,4500,4300,4254,3790,3488,,,,,,,
600366,2011,16761,17315,20708,18618,18861,20859,21899,17543,16466,16977,19185,18929,,,,,,,
600366,2012,16107,17344,19635,18045,18947,21062,21898,17944,16574,17212,18481,18637,,,,,,,
600366,2013,16552,17580,20627,18164,19638,22086,22767,19486,16719,17109,18855,20282,,,,,,,
600366,2014,17081,17726,21411,19058,20552,22751,23961,20321,17561,18419,20211,20869,,,,,,,
600366,2020,22533,23841,21753,12454,19910,24721,24996,23481,24134,24114,24908,24601,,,,,,,
600366,2018,20024,21573,25125,22813,24388,27276,28869,23927,21418,22801,27260,25338,,,,,,,
600366,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
600366,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
600366,2015,17786,19658,22840,20885,22360,24809,26474,21761,17856,18363,22501,20030,,,,,,,
600366,2019,22983,23115,27813,25227,27027,29341,29971,25394,23025,23803,25021,26078,,,,,,,
600366,2021,22024,23167,27646,27513,29311,32271,33558,29625,26718,25957,28816,27255,,,,,,,
600456,2020,0,0,0,0,0,0,0,0,0,19724,18599,17469,,,,,,,
600456,2021,17012,18234,23158,23203,25089,26115,26350,22690,22374,22451,20123,18842,,,,,,,
609958,2020,19940,21146,19331,11243,18233,22003,21809,20678,21100,20987,22245,20946,,,,,,,
609958,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
609958,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
609958,2021,19473,20247,22636,22500,23500,23316,23691,22184,23467,23349,26636,24788,,,,,,,
609959,2020,3952,4172,4541,3076,5209,6230,5976,5119,5429,5704,4665,4229,,,,,,,
609959,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
609959,2019,3975,4087,4793,4799,5421,5466,5733,5146,5101,5475,4261,4151,,,,,,,
609959,2021,4268,4329,5610,5630,6195,6050,6032,5181,5356,5000,4797,4413,,,,,,,
610152,2011,16310,16853,20230,18458,18482,20166,20962,17446,16219,16651,18824,18390,,,,,,,
610152,2012,15485,16764,19189,17716,18472,20198,20797,17656,15982,16744,18792,18224,,,,,,,
610152,2013,16053,16910,19913,17989,19212,21099,21705,18655,16403,16990,17783,19047,,,,,,,
610152,2014,15961,16535,19864,18200,19273,21080,22002,18680,16503,17314,19819,20090,,,,,,,
610152,2020,0,0,19868,0,15850,0,0,0,0,0,0,0,,,,,,,
610152,2018,18337,20253,22865,20788,21798,23680,24578,20716,19207,20783,25447,23074,,,,,,,
610152,2016,18117,19522,22343,20324,21723,23476,24620,19787,20243,20679,22015,21902,,,,,,,
610152,2017,18702,19910,23206,21423,22488,23509,24658,19899,24408,20258,22585,21901,,,,,,,
610152,2015,17207,18673,21250,20187,21170,22969,24206,20174,18881,19020,21058,20577,,,,,,,
610152,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
610253,2011,3144,3553,4379,4792,4887,5291,5514,4091,4088,3836,3347,3204,,,,,,,
610253,2012,3092,3331,4441,4389,5157,5135,5539,4432,3994,3945,3412,3165,,,,,,,
610253,2013,3114,3268,4356,4272,5186,5487,5549,4793,4332,4170,3435,3271,,,,,,,
610253,2014,3039,3451,4547,4378,5212,5688,5735,4847,4375,4319,3531,3427,,,,,,,
610253,2018,3736,4498,5642,5930,6503,7061,7447,5862,5775,5803,5159,4641,,,,,,,
610253,2016,3635,4110,4958,5794,6432,6864,7525,5533,5615,5195,4394,3994,,,,,,,
610253,2017,3856,4435,5450,6227,6702,6476,7240,5502,5375,5082,4513,3969,,,,,,,
610253,2015,3301,3575,4493,4683,5674,6014,6484,5044,5158,4342,3910,3719,,,,,,,
610253,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
610254,2011,4556,4688,4984,4968,4991,4982,4951,4805,4626,4691,4595,4562,,,,,,,
610254,2012,4387,4615,4877,4880,4860,4852,4857,4652,4621,4658,4512,4379,,,,,,,
610254,2013,4305,4521,4849,4843,4972,5023,4830,4542,4704,4779,4665,4553,,,,,,,
610254,2014,4379,4729,4985,4913,5150,5219,5035,4947,4787,4943,4757,4699,,,,,,,
610254,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
610254,2016,4667,5007,5144,5280,5397,5368,5339,5266,5188,5296,5161,5128,,,,,,,
610254,2017,5010,5371,5472,5573,5749,5625,5681,5540,5125,5305,5287,5095,,,,,,,
610254,2015,4558,4887,5113,5123,5331,5369,5416,5199,5102,5071,4904,4876,,,,,,,
610344,2011,4094,4351,4343,4264,4164,4137,4007,4072,4068,4172,3981,3995,,,,,,,
610344,2012,3895,4202,4125,4179,4085,4040,3814,3975,4064,4119,3913,3863,,,,,,,
610344,2013,3846,4184,4177,4282,4091,4094,3878,4054,4074,4146,3905,3898,,,,,,,
610344,2014,3910,4186,4139,4130,4058,4128,3929,4108,4076,4219,4002,4028,,,,,,,
610344,2020,4288,4508,4195,3445,4028,4294,4089,4172,4198,4416,4123,4072,,,,,,,
610344,2018,4072,4417,4467,4515,4269,4226,4116,4376,4346,4880,4710,4472,,,,,,,
610344,2016,4094,4450,4430,4513,4436,4353,4161,4402,4441,4482,4285,4247,,,,,,,
610344,2017,4155,4498,4520,4603,4483,4324,4191,4427,4602,4406,4269,4226,,,,,,,
610344,2015,3951,4240,4195,4276,4167,4138,3949,4422,4230,4320,4079,4159,,,,,,,
610344,2019,4450,4707,4725,4775,4629,4452,4290,4604,4619,4552,4437,4350,,,,,,,
610344,2021,4123,4362,4540,4652,4520,4455,4304,4398,4519,4621,4296,4274,,,,,,,
619968,2020,0,0,0,0,18765,20388,20178,19128,19876,20054,21726,21418,,,,,,,
619968,2021,19043,19702,21255,0,0,0,27846,22147,22268,22397,27723,24565,,,,,,,
700113,2011,46212,50760,46746,46003,43918,42753,42793,42962,42561,43079,42907,44526,,,,,,,
700113,2012,43140,45722,46004,44951,43755,41584,40707,40722,41338,42210,42463,43424,,,,,,,
700113,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
700113,2014,41369,45503,46143,44981,44104,42759,41700,43122,41926,43746,42501,44369,,,,,,,
700113,2018,43540,47664,48114,46203,44417,44459,44122,45104,44201,45564,45042,45462,,,,,,,
700113,2016,43923,47033,47149,46270,45592,44516,44802,44988,43408,46051,44795,45911,,,,,,,
700113,2015,43690,46717,47612,46189,45242,43851,43315,44125,43512,45371,43434,45529,,,,,,,
700114,2011,14264,15935,15187,14914,13777,13411,13143,12985,13172,13275,13455,13468,,,,,,,
700114,2012,14404,15234,16008,14624,13607,13165,13138,13088,13216,12785,12727,13352,,,,,,,
700114,2013,14379,15407,15734,14649,13897,13264,13119,13676,13515,14286,14149,14212,,,,,,,
700114,2014,14638,16101,16748,15597,14677,14255,13865,14288,13805,14792,14487,14713,,,,,,,
700114,2020,17595,18857,16283,11624,14603,15282,14706,14740,14712,14845,14775,14819,,,,,,,
700114,2018,17157,18760,19406,18005,16263,16578,16106,16328,16000,16763,16675,16689,,,,,,,
700114,2016,16126,17347,18246,17044,16129,15445,15283,15542,15528,16226,16373,16189,,,,,,,
700114,2017,16793,18109,18894,17804,16932,16163,16023,16279,14766,16433,16765,16620,,,,,,,
700114,2015,15573,16666,17357,16124,15341,14983,14323,14642,14554,15169,15338,15629,,,,,,,
700114,2019,17316,18591,19067,18249,17135,16548,16075,16127,15187,16749,16773,16371,,,,,,,
700114,2021,15880,16780,17663,17228,17324,16486,16000,15710,15737,16528,16513,16516,,,,,,,
700134,2011,33288,33135,38987,37129,33711,33199,34969,32449,30221,31754,36591,36542,,,,,,,
700134,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
700134,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
700134,2020,49442,50392,43561,23891,36425,42436,41487,42464,43878,44962,47948,50688,,,,,,,
700134,2018,44650,45728,51881,47436,45228,45740,46882,45635,41992,43979,50206,50768,,,,,,,
700134,2016,40824,42343,48366,42883,41406,41730,43899,40958,38178,40481,46153,45944,,,,,,,
700134,2017,43445,43938,49090,46960,44656,43408,45801,43540,42821,43004,48424,48854,,,,,,,
700134,2015,38488,40108,44903,42180,39717,39231,40975,38894,36400,38529,43767,44636,,,,,,,
700134,2019,46716,47645,53312,50684,48706,47851,49502,46449,39868,46180,51347,55112,,,,,,,
700134,2021,46868,48356,54573,54367,53141,53930,54715,50514,48621,51263,57688,58427,,,,,,,
700223,2011,5892,7062,6933,7278,6351,6264,7220,6009,5218,5622,5715,6075,,,,,,,
700223,2012,5632,6277,6673,6357,5959,5900,6800,5332,5381,5696,5626,5996,,,,,,,
700223,2013,5829,6251,6914,6177,5940,6030,6401,6129,6000,6150,6100,6250,,,,,,,
700223,2014,6500,6846,7067,6842,6305,6353,6751,6427,5645,6244,5918,6300,,,,,,,
700223,2016,8800,8800,9651,8630,8269,8152,8698,8329,7570,8090,8185,8750,,,,,,,
700223,2017,8481,9215,9809,9205,8776,8801,9243,8963,7028,8534,8592,9104,,,,,,,
700223,2015,6300,7650,7800,7191,7030,7287,7657,7374,6818,7230,7259,7000,,,,,,,
700284,2011,8644,9634,9682,9356,8450,7949,7988,7794,7754,7928,8259,8279,,,,,,,
700284,2012,8871,9675,10066,9177,8603,7977,8169,7786,7873,7933,8238,8006,,,,,,,
700284,2013,8843,9605,9747,9142,8643,8163,8166,8077,7796,8219,8223,8386,,,,,,,
700284,2014,8804,9927,10011,9439,8707,8135,8239,8114,7815,8400,8368,8531,,,,,,,
700284,2020,9748,10397,9229,6419,8621,8895,8682,8268,8511,8490,8449,8830,,,,,,,
700284,2018,9585,10781,10894,10022,9005,9073,9182,8829,8771,8567,8848,9092,,,,,,,
700284,2016,9316,10351,10629,9990,9409,8806,9022,8626,8478,8809,9050,9250,,,,,,,
700284,2017,11621,10560,10855,10170,9460,8693,8717,8510,7643,8605,9092,9222,,,,,,,
700284,2015,9241,9918,10444,9672,9075,8564,8462,8201,8234,8598,8753,8961,,,,,,,
700284,2019,9603,10375,10522,10104,9499,8916,8971,8360,7776,8593,8925,8951,,,,,,,
700284,2021,9214,9746,10489,10003,9951,9283,8963,8479,8641,8772,8751,9143,,,,,,,
700322,2011,25216,28337,30917,29500,27350,25555,27834,24048,22618,24266,27839,27791,,,,,,,
700322,2012,25350,25904,30576,28210,25414,25391,27281,24801,22280,24417,27642,28141,,,,,,,
700322,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
700322,2020,36185,37032,32908,17330,27336,32058,31126,30603,31054,32056,34425,35787,,,,,,,
700322,2018,32894,33574,39572,35702,33906,35017,36225,33911,30804,32699,37158,37555,,,,,,,
700322,2016,28813,31997,38415,33373,32172,32373,34277,30749,28433,31001,34935,35618,,,,,,,
700322,2017,32268,33594,37396,37459,34206,33674,35743,32783,34015,32118,36691,37070,,,,,,,
700322,2019,34616,35419,40421,37480,36119,36380,38016,34350,28942,34024,37335,40653,,,,,,,
700322,2021,32775,33278,39352,38734,37399,39257,39359,35227,33761,36022,41184,41768,,,,,,,
700345,2011,28409,30146,29333,29105,27912,26759,26601,28058,27969,28062,27588,27262,,,,,,,
700345,2012,27290,29303,28964,28745,27312,26691,26004,27625,27610,27749,27923,27533,,,,,,,
700345,2013,27720,29254,28776,28591,27655,26976,26169,28389,28604,28890,28144,28037,,,,,,,
700345,2014,27216,29969,29392,29056,27529,26289,25923,28119,28264,28958,28137,27445,,,,,,,
700345,2020,29937,31692,26832,20138,24764,26906,26258,27522,28503,29066,27908,26926,,,,,,,
700345,2018,29377,31421,31588,30797,29487,28955,28394,30444,30346,30844,29358,29102,,,,,,,
700345,2016,28952,30241,29409,30700,30600,29500,28329,29738,29522,30783,29705,28881,,,,,,,
700345,2017,28622,30252,30685,30025,29130,28328,27779,30240,28689,30979,30157,29457,,,,,,,
700345,2015,28124,30040,30042,29912,28676,27398,26750,28825,28701,29264,28370,27619,,,,,,,
700345,2019,29343,30770,31264,31168,30145,29158,28528,30471,29148,30935,29925,29439,,,,,,,
700345,2021,26162,28784,29791,29011,27155,28886,28381,29446,29586,30546,29852,28885,,,,,,,
700370,2020,52462,55384,46187,28591,41210,44140,42955,42054,41963,42309,40536,40103,,,,,,,
700370,2018,49118,55580,58019,56102,51204,54250,54646,54203,51002,50402,49370,49111,,,,,,,
700370,2016,45689,51044,54991,53703,52522,51613,52779,50938,49151,50040,49513,49390,,,,,,,
700370,2017,49918,54628,57648,56394,54380,52719,53815,52464,43803,51161,50408,49934,,,,,,,
700370,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
700370,2019,49161,54271,58091,57032,55362,54589,54675,52559,46815,51636,50730,51181,,,,,,,
700370,2021,41326,44493,48879,48246,48600,50309,46365,46226,46597,49434,47489,49367,,,,,,,
709919,2011,61465,65794,68340,66396,62335,61511,63483,60624,58348,60403,65573,65228,,,,,,,
709919,2012,62250,65418,69487,66182,62956,61952,63819,62848,59996,62184,67382,67284,,,,,,,
709919,2013,64446,67118,73819,67679,66237,65346,66539,66345,62102,65154,68579,72305,,,,,,,
709919,2014,66716,70784,76784,73388,70316,69613,70578,69339,65325,70770,73444,77114,,,,,,,
709919,2020,89212,92446,78240,46169,65457,75420,74078,74976,76455,79404,81739,83628,,,,,,,
709919,2018,84187,88418,95119,89530,86643,86952,87773,87332,82544,85112,91256,90131,,,,,,,
709919,2016,76967,81494,89309,82429,81436,80164,81602,79626,76217,80788,85931,85202,,,,,,,
709919,2017,81259,84240,90484,88009,84761,82779,84609,84085,81455,84434,89819,89478,,,,,,,
709919,2015,72789,76445,83669,79635,76127,75430,76357,74562,72203,75520,80867,81877,,,,,,,
709919,2019,86205,89474,96406,93679,90000,90345,86535,84403,75481,88455,92253,94425,,,,,,,
709919,2021,80345,83577,91770,90901,90786,91814,93500,86592,86384,91507,97138,96622,,,,,,,
710189,2011,34870,36901,36923,38008,36384,35418,33646,35389,35219,35118,34142,34737,,,,,,,
710189,2012,34560,36234,36568,37304,35730,35039,34027,35289,35250,35711,34707,36643,,,,,,,
710189,2013,34500,36000,36000,37000,36270,35427,33716,35839,35928,36457,35183,35634,,,,,,,
710189,2014,34240,36798,36755,38297,36988,36121,34617,36426,36104,37062,35519,35942,,,,,,,
710189,2020,40682,42880,37681,28649,35098,38695,37388,38287,39321,40972,39951,39532,,,,,,,
710189,2018,38129,41701,42040,42589,41158,40230,37352,40404,40744,41290,39780,39388,,,,,,,
710189,2016,36719,39347,39867,41271,40169,38677,37190,39010,37979,40267,38108,38460,,,,,,,
710189,2017,37853,40209,40527,41985,40382,40346,37938,39961,39374,42840,40329,39922,,,,,,,
710189,2015,35292,37493,37990,39431,38525,37229,35702,37288,37093,38291,37008,38024,,,,,,,
710189,2019,39093,41555,41795,43390,42307,41287,39475,42045,40661,43001,41030,42201,,,,,,,
710189,2021,39268,41297,43010,44528,43669,41848,40323,41662,42298,44369,41766,42364,,,,,,,
710233,2011,16429,17326,17168,17490,17466,17155,16708,16860,16624,16797,16949,16584,,,,,,,
710233,2012,16247,17044,17033,17126,16935,16901,16851,16727,16666,16659,16690,16405,,,,,,,
710233,2013,15879,16891,16926,17118,17418,17000,16478,16942,16706,16732,16763,16785,,,,,,,
710233,2014,15888,17011,17218,17436,17372,17089,17082,17179,16617,17106,16710,16933,,,,,,,
710233,2020,17732,18520,16997,13978,16487,17194,17072,17302,17322,17659,17035,17138,,,,,,,
710233,2018,17416,18821,19334,19358,19298,19135,18546,19142,18869,18985,19102,18592,,,,,,,
710233,2016,16914,17959,18425,18640,18504,18036,17884,17793,17288,17827,17410,17149,,,,,,,
710233,2017,16722,17722,18024,18170,18101,17721,17647,18333,19528,20437,20326,18736,,,,,,,
710233,2015,16457,16938,17816,18069,18230,17854,17605,17777,17556,17767,17529,17540,,,,,,,
710233,2019,18253,19235,19978,20793,20423,20100,19290,19294,18174,18370,18185,17943,,,,,,,
710233,2021,17090,17615,18850,18816,18835,18504,17563,17561,17593,18182,17971,17990,,,,,,,
720062,2011,32804,36443,37657,39185,38346,37612,36937,36355,36899,36693,34092,33853,,,,,,,
720062,2012,35786,37731,40691,41544,40324,40084,40836,39305,39599,39474,36104,35272,,,,,,,
720062,2013,37328,38850,39697,41754,41851,40945,39921,39861,39846,39906,35863,35782,,,,,,,
720062,2014,36010,39451,40980,42521,42753,42037,40586,40623,39387,40579,36359,35243,,,,,,,
720062,2020,39240,40582,33616,24047,34154,37278,35887,36867,37790,38407,36095,35809,,,,,,,
720062,2018,38420,43849,43277,44562,43434,43427,43134,42950,42586,42490,39151,38871,,,,,,,
720062,2016,38405,41748,42811,44079,44401,43795,44817,44014,42650,43068,40291,39728,,,,,,,
720062,2017,40327,43531,44024,46263,45226,43329,44193,43478,37412,43148,39864,38912,,,,,,,
